state,year,race3,proportion
MI,1997,black,0.00496132828774727
MN,1997,black,0.000393711825170279
MO,1997,black,0.00208602766244688
MS,1997,black,0.00345942336705766
MT,1997,black,7.58447224831054e-06
NC,1997,black,0.00618323731168416
ND,1997,black,9.9220383708502e-06
NE,1997,black,0.000217532702148223
NH,1997,black,2.6115053205629e-05
NJ,1997,black,0.00389265807167647
NM,1997,black,0.000111706396777707
NV,1997,black,0.000411130099230977
NY,1997,black,0.00951895251669264
OH,1997,black,0.0045051585345306
OK,1997,black,0.000841141016844409
OR,1997,black,0.000187769402260181
PA,1997,black,0.00440875624657252
RI,1997,black,0.000130176121317984
SC,1997,black,0.00412887338591655
SD,1997,black,1.11677345284071e-05
TN,1997,black,0.00315317616034444
TX,1997,black,0.00815879370019128
UT,1997,black,4.66762594867905e-05
VA,1997,black,0.00487205053482763
VT,1997,black,8.50259890835182e-06
WA,1997,black,0.00061996296461946
WI,1997,black,0.000908481042871169
WV,1997,black,0.000222235345089447
WY,1997,black,9.65195997179745e-06
AK,1998,black,7.3010057255355e-05
AL,1998,black,0.00391577627737124
AR,1998,black,0.00138548214699495
AZ,1998,black,0.000491320201581244
CA,1998,black,0.0080009217995071
CO,1998,black,0.000553200959096021
CT,1998,black,0.00104774578487979
DC,1998,black,0.00136925391497328
DE,1998,black,0.000502504711852222
FL,1998,black,0.00689499018500321
GA,1998,black,0.00792660474079738
HI,1998,black,8.50570113492679e-05
IA,1998,black,0.000180385673586797
ID,1998,black,1.40678390240751e-05
IL,1998,black,0.0065449750227567
IN,1998,black,0.00182165805525576
KS,1998,black,0.000519874663743735
KY,1998,black,0.00104738583672969
LA,1998,black,0.00493300588819476
MA,1998,black,0.00102300540450034
MD,1998,black,0.00509091729817835
ME,1998,black,1.40722282059224e-05
MI,1998,black,0.00497727239442703
MN,1998,black,0.000406806019580862
MO,1998,black,0.00208879093031347
MS,1998,black,0.00348599976694682
MT,1998,black,7.49444688345593e-06
NC,1998,black,0.00625540344205222
ND,1998,black,9.69138948552879e-06
NE,1998,black,0.000219264761538342
NH,1998,black,2.64049350668974e-05
NJ,1998,black,0.00389775238050297
NM,1998,black,0.000112790929548508
NV,1998,black,0.000429712222920819
NY,1998,black,0.0095101276939122
OH,1998,black,0.00451909665353173
OK,1998,black,0.000841442784676464
OR,1998,black,0.000192083135338261
PA,1998,black,0.00443397009137596
RI,1998,black,0.000131470986367719
SC,1998,black,0.00415599096479196
SD,1998,black,1.12271471088532e-05
TN,1998,black,0.0031832015876029
TX,1998,black,0.00823536295246446
UT,1998,black,4.76389188009717e-05
VA,1998,black,0.00490114414765915
VT,1998,black,8.49991275334601e-06
WA,1998,black,0.000632297048778526
WI,1998,black,0.000921477028569328
WV,1998,black,0.000222709463557621
WY,1998,black,9.47362782423028e-06
AK,1999,black,7.23366748270556e-05
AL,1999,black,0.00392382104307029
AR,1999,black,0.00139197304326835
AZ,1999,black,0.000504384031767166
CA,1999,black,0.00794199144404667
CO,1999,black,0.000560035946708955
CT,1999,black,0.00105704002943172
DC,1999,black,0.00132718989586376
DE,1999,black,0.000512240183983583
FL,1999,black,0.00703569328816126
GA,1999,black,0.00810330735526918
HI,1999,black,8.29725233561774e-05
IA,1999,black,0.000182985963421212
ID,1999,black,1.45618652858135e-05
IL,1999,black,0.00655720547062401
IN,1999,black,0.00184881144583668
KS,1999,black,0.000520295853408629
KY,1999,black,0.00105378361550795
LA,1999,black,0.00496555745149531
MA,1999,black,0.00102902023030649
MD,1999,black,0.00514836660361332
ME,1999,black,1.35051953455697e-05
MI,1999,black,0.00499306159943038
MN,1999,black,0.000419884405869767
MO,1999,black,0.0020915410678775
MS,1999,black,0.00351258016908398
MT,1999,black,7.40428060334817e-06
NC,1999,black,0.00632773401088861
ND,1999,black,9.45714047722479e-06
NE,1999,black,0.000220999425043174
NH,1999,black,2.66912110782033e-05
NJ,1999,black,0.00390272036359895
NM,1999,black,0.000113878429639934
NV,1999,black,0.000448409338514076
NY,1999,black,0.00950083342195609
OH,1999,black,0.00453292839395847
OK,1999,black,0.000841728519051455
OR,1999,black,0.000196446476433177
PA,1999,black,0.00445866081911552
RI,1999,black,0.00013277103788194
SC,1999,black,0.00418303714207833
SD,1999,black,1.12847977446171e-05
TN,1999,black,0.00321331441321835
TX,1999,black,0.00831206802805763
UT,1999,black,4.86037375266226e-05
VA,1999,black,0.00493021127752915
VT,1999,black,8.48828800371872e-06
WA,1999,black,0.000644731879886894
WI,1999,black,0.000934508230828474
WV,1999,black,0.000223124527135364
WY,1999,black,9.29516538508705e-06
AK,2000,black,7.16647498869915e-05
AL,2000,black,0.00393187839919186
AR,2000,black,0.00139844825328403
AZ,2000,black,0.000517461889818235
CA,2000,black,0.00788284402054247
CO,2000,black,0.000566896370547924
CT,2000,black,0.00106631509427155
DC,2000,black,0.00128512587675424
DE,2000,black,0.000521998455706362
FL,2000,black,0.00717667188496552
GA,2000,black,0.00828088327191984
HI,2000,black,8.08803640870481e-05
IA,2000,black,0.000185579730032466
ID,2000,black,1.50632426294047e-05
IL,2000,black,0.00656925147799431
IN,2000,black,0.00187611475182704
KS,2000,black,0.000520708164878449
KY,2000,black,0.0010601819403331
LA,2000,black,0.00499810294887556
MA,2000,black,0.00103501330513639
MD,2000,black,0.00520586192014907
ME,2000,black,1.29436231144694e-05
MI,2000,black,0.0050086958302207
MN,2000,black,0.000432947208585416
MO,2000,black,0.00209427835665736
MS,2000,black,0.00353916425876538
MT,2000,black,7.3139706103428e-06
NC,2000,black,0.00640022577046673
ND,2000,black,9.21928869865075e-06
NE,2000,black,0.000222736670536432
NH,2000,black,2.69738920416184e-05
NJ,2000,black,0.00390756051890775
NM,2000,black,0.000114968900094362
NV,2000,black,0.00046722125820732
NY,2000,black,0.0094910662136827
OH,2000,black,0.00454665386394321
OK,2000,black,0.000841998152868407
OR,2000,black,0.000200859373351581
PA,2000,black,0.00448282355114861
RI,2000,black,0.000134076349349396
SC,2000,black,0.00421001008514702
SD,2000,black,1.13406865153926e-05
TN,2000,black,0.00324351507824417
TX,2000,black,0.00838890716875637
UT,2000,black,4.95707169576664e-05
VA,2000,black,0.00495924979467164
VT,2000,black,8.46770240528675e-06
WA,2000,black,0.000657267574070886
WI,2000,black,0.000947574170179534
WV,2000,black,0.000223481109185752
WY,2000,black,9.11657059753896e-06
AK,2001,black,7.14680011109404e-05
AL,2001,black,0.00394618984656183
AR,2001,black,0.00140443445513314
AZ,2001,black,0.000543734777810628
CA,2001,black,0.00786587892770188
CO,2001,black,0.000572520948286649
CT,2001,black,0.00107398972854274
DC,2001,black,0.00126422032019395
DE,2001,black,0.000531944613232385
FL,2001,black,0.00733888411251864
GA,2001,black,0.00842754523582856
HI,2001,black,7.99494908579871e-05
IA,2001,black,0.000190350397202734
ID,2001,black,1.5680702801746e-05
IL,2001,black,0.00653575093763545
IN,2001,black,0.00188505826421784
KS,2001,black,0.000520928118542886
KY,2001,black,0.00106626867981139
LA,2001,black,0.00497217669287445
MA,2001,black,0.00105683771312238
MD,2001,black,0.00523892248601198
ME,2001,black,1.40003904829684e-05
MI,2001,black,0.00497895454236337
MN,2001,black,0.000452230243691917
MO,2001,black,0.00210155148574392
MS,2001,black,0.00354121136161294
MT,2001,black,7.42538789448628e-06
NC,2001,black,0.00647268285313191
ND,2001,black,9.70621521851992e-06
NE,2001,black,0.000224035622924557
NH,2001,black,2.76696040955054e-05
NJ,2001,black,0.00390416013966202
NM,2001,black,0.000116923949863892
NV,2001,black,0.000491848505797216
NY,2001,black,0.00946039395740035
OH,2001,black,0.00455111292229414
OK,2001,black,0.000841491238359059
OR,2001,black,0.000203533320312878
PA,2001,black,0.00450491883692923
RI,2001,black,0.000138404559153436
SC,2001,black,0.00422224361339847
SD,2001,black,1.19023946343682e-05
TN,2001,black,0.00326613302464995
TX,2001,black,0.00850597335266018
UT,2001,black,5.10109107316056e-05
VA,2001,black,0.00498607626547764
VT,2001,black,9.0091286955938e-06
WA,2001,black,0.000667286046437906
WI,2001,black,0.000959897637706123
WV,2001,black,0.000223578177947331
WY,2001,black,9.28177971811541e-06
AK,2002,black,7.12723340916681e-05
AL,2002,black,0.00396051591320784
AR,2002,black,0.00141041384180287
AZ,2002,black,0.000570058821972084
CA,2002,black,0.00784894030253017
CO,2002,black,0.000578161702450989
CT,2002,black,0.0010816616265161
DC,2002,black,0.00124331476363367
DE,2002,black,0.000541906423108608
FL,2002,black,0.00750115202245095
GA,2002,black,0.00857435750986431
HI,2002,black,7.90187648004036e-05
IA,2002,black,0.000195139507760398
ID,2002,black,1.62994739834233e-05
IL,2002,black,0.00650221520120954
IN,2002,black,0.00189398969531953
KS,2002,black,0.000521131768378098
KY,2002,black,0.00107233547966311
LA,2002,black,0.00494623277437983
MA,2002,black,0.0010786614660918
MD,2002,black,0.00527194587286574
ME,2002,black,1.50483321316858e-05
MI,2002,black,0.00494921677872403
MN,2002,black,0.000471548181353307
MO,2002,black,0.00210880929998631
MS,2002,black,0.00354326808395842
MT,2002,black,7.53696182434558e-06
NC,2002,black,0.00654526543747595
ND,2002,black,1.01978811269488e-05
NE,2002,black,0.000225334381745928
NH,2002,black,2.83657675954536e-05
NJ,2002,black,0.00390074336090973
NM,2002,black,0.000118883670642595
NV,2002,black,0.00051658650644704
NY,2002,black,0.00942967835788283
OH,2002,black,0.00455551390271824
OK,2002,black,0.000840980550746911
OR,2002,black,0.000206215187866518
PA,2002,black,0.00452690178208614
RI,2002,black,0.000142731810923379
SC,2002,black,0.00423441690838058
SD,2002,black,1.24708765581781e-05
TN,2002,black,0.00328876412003486
TX,2002,black,0.00862322748437776
UT,2002,black,5.24549051389544e-05
VA,2002,black,0.00501290731934171
VT,2002,black,9.5502508477115e-06
WA,2002,black,0.000677333396177306
WI,2002,black,0.000972226802383998
WV,2002,black,0.000223666581205236
WY,2002,black,9.44677787663738e-06
AK,2003,black,7.10777208843048e-05
AL,2003,black,0.00397485555439
AR,2003,black,0.00141638611445363
AZ,2003,black,0.000596434123794318
CA,2003,black,0.00783202763370969
CO,2003,black,0.000583818592005535
CT,2003,black,0.00108933069164403
DC,2003,black,0.00122240920707338
DE,2003,black,0.000551883639288413
FL,2003,black,0.00766347361459239
GA,2003,black,0.00872132147012246
HI,2003,black,7.80881820087891e-05
IA,2003,black,0.000199946638438537
ID,2003,black,1.69195413628025e-05
IL,2003,black,0.00646864461421895
IN,2003,black,0.00190290839626952
KS,2003,black,0.000521319220968676
KY,2003,black,0.00107838227497905
LA,2003,black,0.00492027065038021
MA,2003,black,0.00110048428949275
MD,2003,black,0.00530493176081097
ME,2003,black,1.60874713961154e-05
MI,2003,black,0.00491948129130196
MN,2003,black,0.000490900413142858
MO,2003,black,0.00211605087962252
MS,2003,black,0.00354533580207743
MT,2003,black,7.6486927672881e-06
NC,2003,black,0.00661796905404736
ND,2003,black,1.06942283910801e-05
NE,2003,black,0.000226632932278633
NH,2003,black,2.90623878373046e-05
NJ,2003,black,0.0038973102872635
NM,2003,black,0.000120848067478439
NV,2003,black,0.000541436089079266
NY,2003,black,0.00939892160675617
OH,2003,black,0.00455985538060262
OK,2003,black,0.000840466175283422
OR,2003,black,0.000208904970409362
PA,2003,black,0.00454877129071767
RI,2003,black,0.000147058103400589
SC,2003,black,0.00424653016360967
SD,2003,black,1.3046103651067e-05
TN,2003,black,0.00331140740491433
TX,2003,black,0.008740669508425
UT,2003,black,5.39026988606546e-05
VA,2003,black,0.0050397426962984
VT,2003,black,1.00910677385447e-05
WA,2003,black,0.000687409592360182
WI,2003,black,0.000984561151775155
WV,2003,black,0.000223746342615249
WY,2003,black,9.61156848019456e-06
AK,2004,black,7.08841344247847e-05
AL,2004,black,0.00398920714233813
AR,2004,black,0.0014223506733142
AZ,2004,black,0.000622860784689075
CA,2004,black,0.00781514041610433
CO,2004,black,0.000589491771077864
CT,2004,black,0.00109699671750032
DC,2004,black,0.0012015036505131
DE,2004,black,0.000561875860601986
FL,2004,black,0.0078258466905265
GA,2004,black,0.00886843808461549
HI,2004,black,7.71577386754211e-05
IA,2004,black,0.000204771360432413
ID,2004,black,1.75408904679094e-05
IL,2004,black,0.00643503953188524
IN,2004,black,0.00191181448747913
KS,2004,black,0.000521490382275812
KY,2004,black,0.00108440843077249
LA,2004,black,0.00489429135408711
MA,2004,black,0.00112230560842017
MD,2004,black,0.00533787983842681
ME,2004,black,1.71178317133548e-05
MI,2004,black,0.00488974869491076
MN,2004,black,0.000510286519252039
MO,2004,black,0.00212327639250619
MS,2004,black,0.00354741580838798
MT,2004,black,7.7605799168848e-06
NC,2004,black,0.00669079042535501
ND,2004,black,1.11952085117916e-05
NE,2004,black,0.000227931227908491
NH,2004,black,2.97594612011174e-05
NJ,2004,black,0.00389386016892198
NM,2004,black,0.000122817108091884
NV,2004,black,0.000566397973473808
NY,2004,black,0.00936812290071284
OH,2004,black,0.00456413753634439
OK,2004,black,0.000839948103019228
OR,2004,black,0.000211602662285047
PA,2004,black,0.00457052405334424
RI,2004,black,0.000151383477769396
SC,2004,black,0.00425858350417881
SD,2004,black,1.36280406057305e-05
TN,2004,black,0.0033340633566657
TX,2004,black,0.00885829926937896
UT,2004,black,5.53542710502228e-05
VA,2004,black,0.00506658197847206
VT,2004,black,1.06315794265684e-05
WA,2004,black,0.000697514599153775
WI,2004,black,0.00099690016802113
WV,2004,black,0.000223817558078879
WY,2004,black,9.77615480023181e-06
AK,2005,black,7.06915571734253e-05
AL,2005,black,0.00400356964785306
AR,2005,black,0.00142830721825846
AZ,2005,black,0.000649338747280436
CA,2005,black,0.00779827815062363
CO,2005,black,0.00059518119817876
CT,2005,black,0.00110465981934158
DC,2005,black,0.00118059809395281
DE,2005,black,0.000571882858331115
FL,2005,black,0.00798826885847176
GA,2005,black,0.00901570792657709
HI,2005,black,7.62274310891339e-05
IA,2005,black,0.000209613239309357
ID,2005,black,1.81635128619447e-05
IL,2005,black,0.00640140100051201
IN,2005,black,0.00192070731478164
KS,2005,black,0.00052164522458418
KY,2005,black,0.00109041432508923
LA,2005,black,0.0048682943745847
MA,2005,black,0.00114412513076828
MD,2005,black,0.00537078980323246
ME,2005,black,1.81394366229087e-05
MI,2005,black,0.00486001959039867
MN,2005,black,0.000529706091598726
MO,2005,black,0.00213048573588968
MS,2005,black,0.00354950949274102
MT,2005,black,7.87262367610022e-06
NC,2005,black,0.00676372422590513
ND,2005,black,1.17007673866307e-05
NE,2005,black,0.000229229221672687
NH,2005,black,3.045698398057e-05
NJ,2005,black,0.00389039282536632
NM,2005,black,0.00012479075977152
NV,2005,black,0.000591472884765549
NY,2005,black,0.00933728246349693
OH,2005,black,0.00456835891880146
OK,2005,black,0.000839426324977052
OR,2005,black,0.000214308257785235
PA,2005,black,0.00459215894373944
RI,2005,black,0.000155707933931223
SC,2005,black,0.00427057707144596
SD,2005,black,1.42166575149502e-05
TN,2005,black,0.00335673136722138
TX,2005,black,0.00897611592307923
UT,2005,black,5.68096211698325e-05
VA,2005,black,0.00509342512900912
VT,2005,black,1.11717850555793e-05
WA,2005,black,0.000707648608458998
WI,2005,black,0.0010092437514177
WV,2005,black,0.000223880325345937
WY,2005,black,9.94054363296589e-06
AK,2006,black,7.04999376983293e-05
AL,2006,black,0.00401794185314269
AR,2006,black,0.00143425534819932
AZ,2006,black,0.000675868098553464
CA,2006,black,0.00778144034408908
CO,2006,black,0.000600886829173935
CT,2006,black,0.00111231967833828
DC,2006,black,0.00115969253739252
DE,2006,black,0.000581904244535379
FL,2006,black,0.00815073753791149
GA,2006,black,0.00916313066816522
HI,2006,black,7.52972497783125e-05
IA,2006,black,0.000214471834916936
ID,2006,black,1.87873948558652e-05
IL,2006,black,0.00636772802988558
IN,2006,black,0.00192958621915941
KS,2006,black,0.000521783654364925
KY,2006,black,0.00109639933427307
LA,2006,black,0.00484228010535981
MA,2006,black,0.00116594245966867
MD,2006,black,0.00540366136217686
ME,2006,black,1.91523097675024e-05
MI,2006,black,0.00483029276152762
MN,2006,black,0.000549158514089794
MO,2006,black,0.00213767880811115
MS,2006,black,0.00355161829973534
MT,2006,black,7.98482085177087e-06
NC,2006,black,0.00683676721017465
ND,2006,black,1.22108522724568e-05
NE,2006,black,0.000230526866256417
NH,2006,black,3.11549616023688e-05
NJ,2006,black,0.00388690891543975
NM,2006,black,0.000126769028346372
NV,2006,black,0.000616661319349776
NY,2006,black,0.00930639955771065
OH,2006,black,0.00457251860331766
OK,2006,black,0.000838900925489963
