year,state,state_name,ICPSRCode,region,fips,prop_evangelicals,prop_hispanic,income_percapita,prop_union,prop_urban,prop_black
1958,GA,Georgia,44,South,13,0.3023456,0.0017249704369514,13441.898374003,,0.5328827,0.257157656409781
1959,GA,Georgia,44,South,13,0.3028969,0.00175284183974255,13992.962404902,,0.5429024,0.25565509400954
1960,GA,Georgia,44,South,13,0.3034482,0.001780270414931,14060.873378236,0.119,0.5529221,0.254176404684887
1961,GA,Georgia,44,South,13,0.3039995,0.0018718683264653,14316.143880402,0.119,0.5579637,0.251157049736176
1962,GA,Georgia,44,South,13,0.3045508,0.00196225104738256,14966.603277931,0.119,0.5630053,0.248177751288118
1963,GA,Georgia,44,South,13,0.3051021,0.00205144260046005,15731.422451445,0.119,0.568047,0.245237717474498
1964,GA,Georgia,44,South,13,0.3056534,0.00213946637942045,16484.150063612,0.119,0.5730886,0.242336177164719
1965,GA,Georgia,44,South,13,0.3062046,0.00222634516938828,17599.452792834,0.12,0.5781302,0.23947237928949
1966,GA,Georgia,44,South,13,0.3067559,0.00231210116655321,18668.746419312,0.12,0.5831718,0.236645592192661
1967,GA,Georgia,44,South,13,0.3073072,0.0023967559970759,19543.25802321,0.13,0.5882134,0.233855103008033
1968,GA,Georgia,44,South,13,0.3078585,0.00248033073527014,20364.39166567,0.14,0.5932551,0.23110021706001
1969,GA,Georgia,44,South,13,0.3084098,0.00256284592109357,21208.823651772,0.138,0.5982967,0.228380257287058
1970,GA,Georgia,44,South,13,0.3089611,0.00264432157697723,21581.986108211,0.137,0.6033383,0.22569456368694
1971,GA,Georgia,44,South,13,0.307285,0.00336923975352028,22326.416173075,0.126,0.6054078,0.227236434032157
1972,GA,Georgia,44,South,13,0.3056088,0.00408342838678557,23781.083684652,0.116,0.6074772,0.228755483091975
1973,GA,Georgia,44,South,13,0.3039327,0.00478712393943305,24774.682366161,0.108,0.6095467,0.230252213812486
1974,GA,Georgia,44,South,13,0.3022566,0.00548055597642885,24047.850589118,0.125,0.6116162,0.231727114468676
1975,GA,Georgia,44,South,13,0.3005805,0.00616394741473452,23516.668140748,0.117,0.6136857,0.233180659195508
1976,GA,Georgia,44,South,13,0.2989044,0.00683751476222786,24376.511143908,0.115,0.6157551,0.234613308496094
1977,GA,Georgia,44,South,13,0.2972283,0.00750146834639354,24882.873827354,0.118,0.6178246,0.236025509728111
1978,GA,Georgia,44,South,13,0.2955522,0.00815601253329094,25875.567574198,0.119,0.6198941,0.237417697569536
1979,GA,Georgia,44,South,13,0.2938761,0.00880134593727784,25503.81272964,0.122,0.6219635,0.23879029446472
1980,GA,Georgia,44,South,13,0.2921999,0.00943766162194243,24604.895850262,0.125,0.6033383,0.240143711051761
1981,GA,Georgia,44,South,13,0.2932001,0.00945726895967405,24859.40680083,0.087,0.6054078,0.240849796370237
1982,GA,Georgia,44,South,13,0.2942003,0.00947647122734616,24996.082994555,0.104,0.6074772,0.2415412945976
1983,GA,Georgia,44,South,13,0.2952005,0.00949528084919958,26214.65132508,0.12,0.6095467,0.242218653146658
1984,GA,Georgia,44,South,13,0.2962007,0.00951370974651833,27947.01893308,0.103,0.6116162,0.242882301318102
1985,GA,Georgia,44,South,13,0.2972009,0.00953176936282553,28959.688651781,0.102,0.6136857,0.24353265120784
1986,GA,Georgia,44,South,13,0.2982011,0.00954947068757949,30401.322870402,0.096,0.6157551,0.244170098560327
1987,GA,Georgia,44,South,13,0.2992013,0.00956682427847348,30935.308625058,0.096,0.6178246,0.244795023571606
1988,GA,Georgia,44,South,13,0.3002015,0.00958384028243399,31827.997149182,0.106,0.6198941,0.245407791645482
1989,GA,Georgia,44,South,13,0.3012017,0.00960052845540537,32249.603413368,0.09,0.6219635,0.246008754105994
1990,GA,Georgia,44,South,13,0.3022019,0.0096168981810018,32172.292245259,0.07,0.6324795,0.246598248869094
1991,GA,Georgia,44,South,13,0.2987965,0.0107591715111371,31680.57624501,0.069,0.6408935,0.249519811448834
1992,GA,Georgia,44,South,13,0.2953911,0.0118783760651329,32540.423754454,0.074,0.6493074,0.252382371624026
1993,GA,Georgia,44,South,13,0.2919857,0.0129752036849976,32782.15751523,0.068,0.6577213,0.255187698900854
1994,GA,Georgia,44,South,13,0.2885803,0.0140503188217296,33587.004157993,0.081,0.6661353,0.257937492728235
1995,GA,Georgia,44,South,13,0.2851749,0.0151043598775937,34426.563731624,0.068,0.6745492,0.260633385930922
1996,GA,Georgia,44,South,13,0.2817695,0.0161379404702297,35300.275699536,0.078,0.6829631,0.263276947942681
1997,GA,Georgia,44,South,13,0.2783642,0.0171516506238547,35868.572666137,0.072,0.6913771,0.265869687852999
1998,GA,Georgia,44,South,13,0.2749588,0.0181460578924176,37854.377686825,0.075,0.699791,0.268413057279747
1999,GA,Georgia,44,South,13,0.2715534,0.0191217084191972,38581.416693092,0.073,0.708205,0.270908453079284
2000,GA,Georgia,44,South,13,0.268148,0.020079127937002,39493.198506699,0.063,0.7166189,0.273357219904646
2001,GA,Georgia,44,South,13,0.2715877,0.0212579373302311,39606.330299714,0.073,0.7200232,0.276501462391801
2002,GA,Georgia,44,South,13,0.2750273,0.0224238525480452,39355.257691116,0.061,0.7234275,0.279611312199011
2003,GA,Georgia,44,South,13,0.278467,0.0235770840002952,39261.89954908,0.067,0.7268318,0.28268733055322
2004,GA,Georgia,44,South,13,0.2819066,0.0247178375435831,39557.622858525,0.065,0.7302361,0.285730066536476
2005,GA,Georgia,44,South,13,0.2853463,0.0258463146037639,40045.314648867,0.051,0.7336404,0.288740057412677
2006,GA,Georgia,44,South,13,0.288786,0.026962712294514,40466.89055846,0.045,0.7370446,0.291717828943834
2007,GA,Georgia,44,South,13,0.2922256,0.0280672235321125,40701.967287362,0.045,0.740449,0.294663895696223
2008,GA,Georgia,44,South,13,0.2956653,0.0291600371465747,39515.12618832,0.037,0.7438532,0.297578761336817
2009,GA,Georgia,44,South,13,0.2991049,0.0302413379892745,38000.14324084,0.046,0.7472575,0.300462918920343
2010,GA,Georgia,44,South,13,0.3025446,0.0313113070371824,37485.807670049,0.04,0.7506618,0.303316851167316
2011,GA,Georgia,44,South,13,0.3025446,0.0339802508142553,38552.576451516,0.04,0.7506618,0.305597184489488
2012,GA,Georgia,44,South,13,0.3025446,0.0366301506959028,38458.458477936,0.044,0.7506618,0.307861246794752
2013,GA,Georgia,44,South,13,0.3025446,0.0392612097853137,38251.227185964,0.053,0.7506618,0.310109211613541
2014,GA,Georgia,44,South,13,0.3025446,0.0418736283077793,39026.26832448,0.044,0.7506618,0.312341250017426
2015,GA,Georgia,44,South,13,0.3025446,0.044467603661488,40551,0.041,0.7506618,0.314557530662513
1930,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5373816,0.00814483935907212
1931,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5461507,0.00814483935907212
1932,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5549198,0.00814483935907212
1933,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5636889,0.00814483935907211
1934,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5724581,0.00814483935907212
1935,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5812272,0.00814483935907212
1936,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5899963,0.00814483935907212
1937,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.5987654,0.00814483935907211
1938,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6075345,0.00814483935907212
1939,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6163036,0.00814483935907212
1940,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6250727,0.00814483935907212
1941,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6315677,0.00814483935907212
1942,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6380627,0.00814483935907212
1943,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6445576,0.00814483935907212
1944,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6510525,0.00814483935907212
1945,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6575475,0.00814483935907212
1946,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6640425,0.00814483935907212
1947,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6705374,0.00814483935907212
1948,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6770324,0.00814483935907212
1949,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,,,0.6835274,0.00814483935907211
1950,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,15588.04750965,,0.6900223,0.00814483935907212
1951,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,16828.207000852,,0.6975027,0.00814483935907211
1952,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18478.381962576,,0.7049832,0.00814483935907212
1953,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18881.466630273,,0.7124637,0.00814483935907212
1954,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18732.272936392,,0.7199441,0.00814483935907212
1955,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18766.79380502,,0.7274246,0.00814483935907212
1956,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18726.085771806,,0.734905,0.00814483935907212
1957,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18387.79572894,,0.7423854,0.00814483935907211
1958,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,17575.343633611,,0.7498659,0.00814483935907211
1959,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,18814.75154559,,0.7573464,0.00814483935907212
1960,HI,Hawaii,82,West,15,0.0595802,0.0210626020743352,20266.554966011,0.217,0.7648268,0.00814483935907211
1961,HI,Hawaii,82,West,15,0.0595802,0.0195022335111826,21188.844181791,0.217,0.7712994,0.00859713399073852
1962,HI,Hawaii,82,West,15,0.0595802,0.017954938079008,21629.763310948,0.217,0.7777719,0.00904563919271504
1963,HI,Hawaii,82,West,15,0.0595802,0.0164205521685883,22872.915066035,0.217,0.7842444,0.0094904023894211
1964,HI,Hawaii,82,West,15,0.0595802,0.014898914889435,23931.07128901,0.217,0.7907169,0.00993147021721304
1965,HI,Hawaii,82,West,15,0.0595802,0.0133898680135547,25718.225586108,0.232,0.7971895,0.0103688885406857
1966,HI,Hawaii,82,West,15,0.0595802,0.011893255920601,26905.818703068,0.246,0.8036621,0.010802702468571
1967,HI,Hawaii,82,West,15,0.0595802,0.0104089255443764,27789.17880134,0.249,0.8101346,0.0112329563692452
1968,HI,Hawaii,82,West,15,0.0595802,0.00893672632064584,29524.962498555,0.252,0.8166071,0.0116596938858557
1969,HI,Hawaii,82,West,15,0.0595802,0.00747651013622436,31696.987357764,0.255,0.8230796,0.0120829579510787
1970,HI,Hawaii,82,West,15,0.0595802,0.00602813127930342,33866.552783448,0.257,0.8295522,0.0125027908015182
1971,HI,Hawaii,82,West,15,0.0603676,0.0123871815323638,33931.47076579,0.297,0.8331109,0.0133069337727748
1972,HI,Hawaii,82,West,15,0.0611551,0.0185495779237726,35025.215526966,0.337,0.8366696,0.0140862085932345
1973,HI,Hawaii,82,West,15,0.0619426,0.0245243038395551,35472.476691045,0.342,0.8402283,0.0148417512700751
1974,HI,Hawaii,82,West,15,0.06273,0.0303198037098834,35663.125883662,0.351,0.843787,0.0155746296560259
1975,HI,Hawaii,82,West,15,0.0635175,0.0359440228299564,34918.155054996,0.351,0.8473457,0.0162858484849755
1976,HI,Hawaii,82,West,15,0.0643049,0.0414044437016829,34840.249351956,0.349,0.8509044,0.0169763539676124
1977,HI,Hawaii,82,West,15,0.0650924,0.046708119245721,34488.711318706,0.335,0.8544631,0.0176470379913014
1978,HI,Hawaii,82,West,15,0.0658798,0.051861703193861,35079.97008865,0.267,0.8580218,0.0182987419633974
1979,HI,Hawaii,82,West,15,0.0666673,0.056871477937138,34537.22924563,0.28,0.8615805,0.0189322603328184
1980,HI,Hawaii,82,West,15,0.0674548,0.0617433800747437,34065.440911229,0.344,0.8295522,0.0195483438208707
1981,HI,Hawaii,82,West,15,0.0694316,0.0610634394683271,33028.540585915,0.354,0.8331109,0.0199013869326271
1982,HI,Hawaii,82,West,15,0.0714084,0.0603953440608193,32320.276714685,0.321,0.8366696,0.0202482797044234
1983,HI,Hawaii,82,West,15,0.0733852,0.0597387869934996,33884.388182445,0.289,0.8402283,0.0205891814654078
1984,HI,Hawaii,82,West,15,0.075362,0.0590934719161101,34295.60710472,0.292,0.843787,0.0209242460884571
1985,HI,Hawaii,82,West,15,0.0773389,0.0584591125408422,34858.680528975,0.278,0.8473457,0.021253622221759
1986,HI,Hawaii,82,West,15,0.0793157,0.0578354322188485,35915.860736352,0.293,0.8509044,0.0215774535086978
1987,HI,Hawaii,82,West,15,0.0812925,0.0572221635379641,36385.030492506,0.294,0.8544631,0.0218958787967288
1988,HI,Hawaii,82,West,15,0.0832693,0.0566190479404075,37964.794031213,0.303,0.8580218,0.0222090323358774
1989,HI,Hawaii,82,West,15,0.0852461,0.0560258353593131,39929.71878291,0.301,0.8615805,0.0225170439674614
1990,HI,Hawaii,82,West,15,0.0872229,0.0554422838730228,40602.98874761,0.294,0.8898621,0.022820039303592
1991,HI,Hawaii,82,West,15,0.0896826,0.0557127218670898,40362.498512868,0.291,0.8924273,0.0223406567920479
1992,HI,Hawaii,82,West,15,0.0921422,0.0559831217946879,41445.032497561,0.286,0.8949925,0.021861341757707
1993,HI,Hawaii,82,West,15,0.0946018,0.0562534836638539,41217.994406095,0.286,0.8975577,0.0213820941863231
1994,HI,Hawaii,82,West,15,0.0970614,0.0565238074826223,40566.371147445,0.278,0.9001228,0.0209029140636543
1995,HI,Hawaii,82,West,15,0.099521,0.0567940932590251,39992.730681185,0.243,0.902688,0.0204238013754626
1996,HI,Hawaii,82,West,15,0.1019806,0.0570643410010923,38634.22419615,0.231,0.9052532,0.019944756107514
1997,HI,Hawaii,82,West,15,0.1044403,0.0573345507168517,38748.218460487,0.264,0.9078184,0.0194657782455786
1998,HI,Hawaii,82,West,15,0.1068999,0.0576047224143285,38620.684184,0.264,0.9103836,0.0189868677754304
1999,HI,Hawaii,82,West,15,0.1093595,0.057874856101546,39087.8875933,0.231,0.9129487,0.0185080246828475
2000,HI,Hawaii,82,West,15,0.1118191,0.0581449517865249,39820.782978333,0.246,0.9155139,0.0180292489536119
2001,HI,Hawaii,82,West,15,0.1153499,0.0596254754996305,39678.599740688,0.232,0.9158899,0.0177679781270263
2002,HI,Hawaii,82,West,15,0.1188807,0.0610980682879786,40442.310309141,0.247,0.9162659,0.0175081068857689
2003,HI,Hawaii,82,West,15,0.1224115,0.0625627937083488,41036.048326,0.24,0.9166419,0.0172496240138544
2004,HI,Hawaii,82,West,15,0.1259423,0.064019714640222,42447.24779725,0.235,0.9170179,0.0169925184148215
2005,HI,Hawaii,82,West,15,0.1294731,0.065468893294779,43288.066436659,0.259,0.9173939,0.0167367791101453
2006,HI,Hawaii,82,West,15,0.1330038,0.0669103912237552,44538.268885129,0.248,0.9177698,0.0164823952376742
2007,HI,Hawaii,82,West,15,0.1365346,0.0683442693281555,45752.275984648,0.236,0.9181458,0.0162293560500925
2008,HI,Hawaii,82,West,15,0.1400654,0.0697705878668309,45842.830473888,0.244,0.9185218,0.0159776509134065
2009,HI,Hawaii,82,West,15,0.1435962,0.07118940646492,45398.88028247,0.235,0.9188977,0.0157272693054549
2010,HI,Hawaii,82,West,15,0.147127,0.072600784122158,45210.794914838,0.218,0.9192737,0.0154782008144427
2011,HI,Hawaii,82,West,15,0.147127,0.0753300163083718,45243.536888466,0.216,0.9192737,0.016812178602622
2012,HI,Hawaii,82,West,15,0.147127,0.0780506834800979,45942.858111936,0.219,0.9192737,0.0181419700342357
2013,HI,Hawaii,82,West,15,0.147127,0.0807628258929126,45086.309222226,0.222,0.9192737,0.0194675947851636
2014,HI,Hawaii,82,West,15,0.147127,0.0834664835505188,46088.641253184,0.219,0.9192737,0.0207890724081763
2015,HI,Hawaii,82,West,15,0.147127,0.0861616962067122,47753,0.205,0.9192737,0.0221064223338965
1930,IA,Iowa,31,Midwest,19,0.0990668,0.00195249200083484,7096.317365,,0.3963238,0.00616460322048058
1931,IA,Iowa,31,Midwest,19,0.0984326,0.00195249200083484,6174.91657728,,0.3994068,0.00616460322048058
1932,IA,Iowa,31,Midwest,19,0.0977984,0.00195249200083484,5069.04970835,,0.4024898,0.00616460322048058
1933,IA,Iowa,31,Midwest,19,0.0971642,0.00195249200083484,4594.48338384,,0.4055728,0.00616460322048058
1934,IA,Iowa,31,Midwest,19,0.09653,0.00195249200083484,4793.40350722,,0.4086559,0.00616460322048058
1935,IA,Iowa,31,Midwest,19,0.0958958,0.00195249200083484,7231.6135771,,0.4117388,0.00616460322048058
1936,IA,Iowa,31,Midwest,19,0.0952616,0.00195249200083484,6667.16884743,,0.4148219,0.00616460322048058
1937,IA,Iowa,31,Midwest,19,0.0946274,0.00195249200083484,8443.73062557,,0.4179049,0.00616460322048058
1938,IA,Iowa,31,Midwest,19,0.0939933,0.00195249200083484,7564.3723395,,0.4209879,0.00616460322048058
1939,IA,Iowa,31,Midwest,19,0.0933591,0.00195249200083484,7980.14071764,,0.4240709,0.00616460322048058
1940,IA,Iowa,31,Midwest,19,0.0927249,0.00195249200083484,8363.31414074,,0.4271539,0.00616460322048058
1941,IA,Iowa,31,Midwest,19,0.0920907,0.00200900576553338,9722.53408032,,0.4321647,0.00628687719889409
1942,IA,Iowa,31,Midwest,19,0.0914565,0.0020665461397486,12039.881967,,0.4371755,0.00641137236413796
1943,IA,Iowa,31,Midwest,19,0.0908223,0.00212514135343882,14015.51392626,,0.4421862,0.00653814979494816
1944,IA,Iowa,31,Midwest,19,0.0901881,0.00218482068116966,13520.7425,,0.447197,0.00666727283018779
1945,IA,Iowa,31,Midwest,19,0.0895539,0.00224561449088285,14418.53416545,,0.4522078,0.00679880717436391
1946,IA,Iowa,31,Midwest,19,0.0889197,0.00230755429542303,15047.5408221,,0.4572186,0.00693282100911166
1947,IA,Iowa,31,Midwest,19,0.0882855,0.00237067280700612,12881.82080424,,0.4622294,0.0070693851110428
1948,IA,Iowa,31,Midwest,19,0.0876513,0.00243500399482721,15942.09780009,,0.4672402,0.00720857297638695
1949,IA,Iowa,31,Midwest,19,0.0870171,0.00250058314602103,13553.787268919,,0.472251,0.00735046095288655
1950,IA,Iowa,31,Midwest,19,0.0863829,0.0025674469302049,15125.81518602,,0.4772618,0.00749512837944283
1951,IA,Iowa,31,Midwest,19,0.0866713,0.00256572569210636,15014.115346914,,0.4825725,0.00753560479057722
1952,IA,Iowa,31,Midwest,19,0.0869597,0.00256394885356483,15580.513736112,,0.4878832,0.00757738869449355
1953,IA,Iowa,31,Midwest,19,0.0872481,0.00256211367629627,14877.921049524,,0.493194,0.00762054448432267
1954,IA,Iowa,31,Midwest,19,0.0875366,0.00256021723920404,15974.417137196,,0.4985047,0.00766514085219362
1955,IA,Iowa,31,Midwest,19,0.0878249,0.00255825642286374,14972.75302163,,0.5038154,0.00771125115408386
1956,IA,Iowa,31,Midwest,19,0.0881134,0.00255622789240089,15519.385183614,,0.5091261,0.00775895381246851
1957,IA,Iowa,31,Midwest,19,0.0884018,0.00255412807856329,16591.189999461,,0.5144368,0.00780833276141715
1958,IA,Iowa,31,Midwest,19,0.0886902,0.00255195315676257,16533.781038432,,0.5197475,0.00785947793945264
1959,IA,Iowa,31,Midwest,19,0.0889786,0.0025496990238256,16697.07388245,,0.5250582,0.00791248583625988
1960,IA,Iowa,31,Midwest,19,0.089267,0.00254736127215881,16671.263310642,0.277,0.5303689,0.00796746010023634
1961,IA,Iowa,31,Midwest,19,0.0895554,0.00242318656288222,17479.012877235,0.277,0.5345425,0.00824166253586003
